,val_text,val_true,val_pred,bleu_score
4084,normally combine small packets moist food dogs kibble since picky eaters hoped would enjoy gourmet variety making bit easier used two meals treated like regular kibble grazing bit finish added regular favorite top give food top ratings healthy however given price fact substitute regular kibble home purchasing,dogs were not as enthusiastic as hoped,good for the price,0.0
4085,reluctant try velveeta skillets dinner kit cannot stand hamburger helper product reminded however really surprised much liked box meal bursting flavor unlike box meals really taste ingredients cheese broccoli chicken velveeta brand box meals best tried thus far really simple make make good size dinner portion price cannot wrong velveeta chicken broccoli skillets dinner kit hit family well waiting buy one today disappointed,move over hamburger helper,good but not great,0.0
4086,syrup cassis hard find people settle creme cassis alcohol based non alcoholic syrup overwhelm wine,makes the best with white wine,hot sauce,0.0
4087,saying two dogs love food reaction could say favorite things like smells decent texture unlike food ever tried bit softer easier older dog teeth gums importantly dogs absolutely digestive problems eating unlike brands used ingredient list package however indicates line supermarket brands price would love say buy premium products realistically want food dogs like makes feel good adequate nutrients fits bill feed dogs real meat occasion buy premium brands get sale feel comfortable dog food fine dog needs,makes my dogs happy,great dog food,0.0
4088,favorite indulgence calories sweet fix energy best sad see amazon longer available quick shipping arrived safely,oreo dipped delight bars,the best,0.0
4089,really enjoy jalapeno flavor wasabi flavor step behind lime chili flavor think would enjoy beer lime flavor way intense ordering flavor,limey,spicy hot,0.0
4090,bell label said previously disappointed taco bells jars taco sauce even close taco sauce got restaurants sure chipotle sauce would reflect actual flavors taste food get taco bell happy report however bring taco bell taste actually reminds much cheesey sauce use cheesey bean rice burritos little spiciness happy love sauce love bit bite food gone good burritos sandwich wraps tried thus far fan would market squeeze bottle fantastic baja sauce would gain back lbs lost last year month,high fat but high taste,best sauce ever,0.0
4091,highly recommended big hit parties gluten tolerant gluten intolerant friends based disappears end party personal experience cheddar flavored ones best,delicious and gluten free,great gluten free bread,0.5
4092,seems like much sugar enough chocolate little heavy spice sugar first ingredient sugar problem would complain spice tried adding pound powdered cocoa pound bag still sweet amazing far best hot chocolate ever like reviewers rated def try small bag first see agree,mostly bag of sugar,best chocolate ever,0.0
4093,besides good nice time year order also came perfect condition,wow,great product,0.0
4094,jacobs best cracker world way packed amazon totally messed enjoyment packs crushed others even least damaged third broken crackers buying amazon find another source,terrible packaging all packs damaged,so good,0.0
4095,strawberry twist long lasting pleasant flavor sweet excessively delivery timely price right trident flavors though spearmint bad either next pick would blueberry,has very good flavor,not good,0.18393972058572117
4096,listened reviewers said candy remembered instead ended bad tasting stale box candy order product,disappointing,awful,0.0
4097,gracie absolutely loves lick stick comes running sees get drawback put back away looks like person ever,makes me the,my favorite,0.0
4098,used entire bottle cats ears cleaning another product finally purchased another product worked immediately,did not work after weeks,great for cats,0.0
4099,zesty tomato kick little canary yellow box sundried tomato basil crackers filled ounces tastiest wheat thins yet inch quarter squares generously sprinkled zippy zingy italian style flavoring remind taste buds freshly baked pizza delicious spaghetti dinner light thin crisp crunchy got willpower limit single serving fifteen crackers consuming calories milligrams sodium grams fat zero grams trans fat zero cholesterol grams drum roll please whole grain growing weary boring old saltines try new wheat thins forget baked fried,something like cracker but more like snack,the best gluten free cracker have ever had,0.12500000000000003
4100,always wonderful able give chocolates gift receive great know send someone chocolates guarantee arrive melted good service excellent chocolates,,love this stuff,0.0
4101,hard find particular chocolate essential creating marvelous flourless second none chocolate cake,essential for flourless chocolate cake,best chocolate,0.11156508007421491
4102,realize product instant means takes lot work dissolve looking find good powdered milk use place coffee creamer product work good definitely dissolve well add hot water non instant product help matters,okay non instant,great for the price,0.0
4103,say classic candies amazing taste probably went six packs many months gonna get never wonderful,love these,best candy ever,0.0
4104,good cheap source daily fiber recommend anyone everyone needing fiber good product use daily,good product,great for cooking,0.0
4105,owned keurig coffee maker years always thought price cups high well san francisco one cup breakfast blend cups inexpensive taste better excellent cup coffee reorder finish count box love,excellent coffee,great coffee,0.5
4106,tried many different brands dark roasted coffee keep coming back coffee delivered quickly best deep roasted flavor thing market opinion,community coffee dark roast whole bean,best coffee ever,0.12262648039048077
4107,product terrific coffee used strong bitter milk foamy satisfying hard time fixing daily place regular brewed coffee,addictive,not good,0.0
4108,really impressed shampoo use conditioner everyday since hair twice soft manageable using expensive shampoo pair though think shampoo miracle worker anything love everything smells awesome start rich lather use half normal amount shampoo get really luscious lather clean feeling leaves hair silky clean smelling great day also suffered light dandruff life shampoo notice flakes wash hair everyday oil build could much happier,in love,great product,0.0
4109,hot sauce one favorites one tend always hand hot jalapeno hot sauce around scoville units hotter basic habanero sauce perfect breakfast burrito really good flavor accompany heat real staple goes almost everything,pretty hot but flavorful,best sauce ever,0.0
4110,first time eating kelp noodles taste great need find locally place order food nevertheless recommend company kelp,great taste,my son loves this,0.0
4111,worth creamer best sams club coffeemate creamer creamer math,overpriced,good stuff,0.0
4112,bought six pack distributed among family loved great honey decent price,great tasting honey really nice product,great taste,0.06766764161830635
4113,find health stores also grow trays cats live indoors deprived valuable natural chlorophyll mammals need enjoying strong healthy organically grown variety easy grow lasts long time wheat grass larger blades lawn grass induce cats sick crave healthy glossy soft coats energy levels better playing perfectly healthy chlorophyll kind like eating liquid sunshine mixed vegetation body good care bodies get nice product shipping fast packaged well cans sealed well tight fitting lid yes going continue ordering vendor exactly looking,packaged red wheat seeds,great food,0.0
4114,wonderful mix spices one favorite uses chicken grill try cloves garlic minced tbsp luzianne cajun seasoning tbsp olive oil tbsp lemon ingredients chicken gallon size zip lock bag marinate chicken legs thighs hours mix second batch brush chicken grilling cooking sides made yesterday excellent,excellent mix of spices love it,best ever,0.0
4115,looks good open close smoothly drawer medal feet fit groove bottom unit track tray sticks lot hold top unit jerk drawer,good but does not open and close,works well,0.0
4116,dairy free family use coconut milk substitute pretty familiar coconut milk purchased several cans native forest retail store liked use coffee creamer however stuff delivered amazon completely different cans bought store milk thin incredibly oily shook cans thoroughly opened see oily floating top milk separates fridge coconut oil forming thick layer top odd flavor milk bummed cans order thai kitchen,cancelled my monthly order after trying it,tastes like plastic,0.0
4117,first time ever reviewed product amazon wife always one step ahead bought bag costco like oatmeal mushy unappealing awhile plus take long make try stay away small packages flavored full fake flavors probably sugar oatmeal different takes minutes make big bowl texture amazing dump bunch blueberries even leave milk filling tasty morning added nutmeg cinnamon even better filing healthy breakfasts always challenge great,review so it is got to be good,love this stuff,0.0
4118,altoids smalls sugar free cinnamon mints household favorite hands ridiculous reason local retailers stopped carrying trusty reliable amazon com filled bill along super fast vendor thanks everyone enjoying tasty mints,wonderful,love this,0.0
4119,buy coffee japanese grocery store prepare heating mug equal quantities milk water microwave adding tablespoon coffee sugar imagine like instant coffee would taste pretty nasty without milk milk actually good fastest way obtain cup tolerable coffee know short buying already made,good with lots of milk,great coffee,0.0
4120,item came within appropriate time frame exactly expected shipping little spendy outrageous funny see come flat rate box though paying shipping,good buy,overpriced,0.0
4121,pretty unappetizing desperate year old dog always picky eater lost dangerous amount weight heart condition pet store said tastiest thing stock could keep shelves despite price tag decided try food looks gross strange looking pieces smell like something would want eat either dog cannot get enough gobbles begs gained back weight lost feeding longer excruciating hour long process coaxing pleading unlike cheaper canned foods tried give digestive problems picky eater tried everything try ziwipeak maybe dog sophisticated palette,looks gross smells gross my dog loves it,dog loves it,0.18887560283756186
4122,pleasant surprise every item basket tasty thoroughly enjoyable pink color items makes think might appropriate gift woman man treats would appeal anyone basket lovely could used long food gone always watching calorie intake food basket individually fit daily plan snack without much adjustment many cases wind giving away throwing food comes pre made gift baskets might receive holidays many times take one bite food throw poor quality worth however received basket gift would pleasantly surprised would kept food,yummy,great product,0.0
4123,product makes excellent pies turnovers however price four ounce cans price high big shortage something high price product,good taste but high price,great product,0.0
4124,ordered flax seed try see wanted continue include diet bag flax came right time great shape continue buy stuff,good product timely delivery,great product,0.18393972058572117
4125,try one great decaf maybe help make think tropics,tasty maui coffee,good coffee,0.3032653298563167
4126,boyfriend really like cups tried others kind gross ones stick cannot wrong,nummy,taste,0.0
4127,bought reading favorable reviews pasta clumped massive ball cooked according directions tried rinsing slime cooked poured pasta entire pack turned cup much family meal could participate without eat special food never buy heartland products,clumps and,the best,0.0
4128,love maple syrup found rich flavorful also others mentioned great price grade organic maple syrup,rich flavorful and affordable,great coffee,0.0
4129,cats right leftovers liked petite cuisine better fancy feast purina selects package contains cans cans pot pie sesame price comparable purina selects fancy feast sheba grocery store think quality higher looks smells like chicken cooks end one week feeding petite cuisine six fur nigel plotting work computer get petite cuisine auto subscribe shipment amazon hmmmmm wants smiley box comes smiley box new cat sleeping container delivered almost weekly man wearing brown sleeping cat smile side,sad we are out of chicken pot pie,and the cats love it,0.0
4130,content contain vitamins form additives essentially ground bit vitamin pill bar obviously need eat candy get powdered vitamins want extra vitamins take vitamin pill added sodium per bar opposed enjoying junk food bars tasted great might indulge one dessert time time however lots junk food like better bother bars better choice taste nutrition kashi tlc crunchy granola bar pumpkin spice flax bars one kashi bars real strawberries course author feeding kids flexible battles healthy eating system whole family,nutri not bars,my favorite cereal,0.0
4131,opening container perfect keeping container clean free drips spills plastic spout pops tin opened allows oil flow free away neck amount comes slower compared oil bottles tins another feature enjoy tin size compact easy handle,neutral flavor container stays clean,great taste,0.0
4132,gold kili natural instant ginger lemon beverage mix good smelled amazing opened pkg even added water comes granulated form smells warm spicey nice rich brown color also tastes warm spicey goin tastes sweet need sweetner really liked think would also make good iced tea,really good,ginger lemon drink,0.0
4133,cartridge even tasted lot like milk coffee visual effect coffee sandwiched milk looks beautiful packaging keep mind see unless actually transparent mugs heat proof glasses finally good way remove used milk cartridges machine without spilling hot milk fingers making mess half empty done flip extremely fast get hot milk fingertips particularly sensitive heat might problem others however issue cartridges dripping machine way trash always beverage interesting flavor pretty original idea coffee machine regret trying worth bothering regular basis,messy huge servings more milk than coffee,not bad,0.0
4134,great substitute soda easily prepared heading trip running errands tastes great calories save money calories taking using subscription saves even run worried grocery store run,crystal light pure,great taste,0.0
4135,ordered hearing friends skeptical would even really work noticeably even skeptical pill form wow really work makes anything bitter sour taste instantly sweet tried things could definitely tell sweeter noticeable lemon really even want try first told tasted like sweetest flavorful lemonade ever seriously like candy sudden almost could believe friends gave pill sudden lemons best thing ever lol,very cool,the best,0.0
4136,product provided tasty coffee cleverly packaged nod environment great selection,roasted to turn,great coffee,0.0
4137,product worked well mother nursing home due mrsa sores used addition treatment receiving think made wounds heal faster doctor sells natural pharmacy keep hand general wound care,good stuff,works well,0.0
4138,plain yucky cannot even describe taste taste nothing like cookie imagine piece paper sprinkled sugar tastes like disappointed hoping found another great flavor understand people say favorite although appreciate artic zero trying add new flavors one passed taste tests please let review stop adding new flavors need discontinue flavor add new one vote get rid,yucky yucky,the real thing,0.0
4139,use night lower diabetes sugar works husband able first reduce medications months course together exercise weight reduction proper nutrition,sugar buster,great gum,0.0
4140,packet contains grams xylitol others grams appear use packets instead one also packets inner plastic lining making difficult tear open fingers keep scissors handy,only grams each half the size of others,great taste,0.0
4141,good tasting gluten free pasta great price whole family enjoys even diet better taste many rice pastas stays firmer rice pasta especially reheating left overs downfall cannot used cold pasta salads macaroni salad hard cold,great product great price,delicious,0.0
4142,simply trying product picked whole foods yes color kinda strange get past realized would taste truly like ice cream sickeningly sweet flavor nothing like cookies cream reminded cheap ice milk bunch equal packets mixed assume would cookies know whey crisps market assumed something similar would used overall really hated product trying doctor threw away remotely good ice cream substitute looking natural low sugar option try delicious sugar added coconut milk ice cream tried mint chip chocolate pretty delicious,tastes nothing like you would hope or expect,too sweet,0.0
4143,tried numerous recipes makes best gluten free bread yet opinion love sweet bread recipe also,best gf bread we have found yet,best gluten free bread,0.23618327637050734
4144,knew would taste like noodles going expected rubbery crunchy noodles however expect smell nasty pungent plain nasty would quite call fishy smell like mix plastic gone bad know job filling must cook soup noodle form,tastes nasty,not so good,0.0
4145,teeth though primo dolce chocolate dipped truffle cookies individually wrapped cookies nice tasty angelina butter cookies tray different types butter cookies pretty good torani chocolate milano biscotti one nuts made bitter sweet cholocate filling okay chocolate chip cookies packet filled dozen small cookies nice crumble easily though biscoff carmelized belgian cookies individually wrapped cookies sounds better tastes still bad overall basket good presentation value food items good much food looks like open leaves feeling little bit gypped,more packaging than food,delicious,0.0
4146,partial light medium roast coffee rainforest blend strong oddly flavored taste way cup smells way coffee tastes like like bold flavors may enjoy,bold coffee,good coffee,0.5
4147,delicious snack kids love white cheddar favorite went costco today hoping find originally purchased unfortunately one fly night items quickly planning purchasing thru amazon girls dying another bag best part relatively healthy snack two thumbs mom,delightfully delicious,best chips ever,0.0
4148,russian caravan far favorite style tea long time hard find went great lengths procure every brand could find simpson int top two brands found arguably best saw could acquire amazon happy one final note preparation overheat tea get bitter water hot,great smooth flavor,my favorite tea,0.0
4149,brands reviewing amazon comments decided try dog looooves food great since energy healthy looking helped heal disease thanks god local supermarket began bring brand since live outside shipping made lot expensive totally worthy truly recommend dog food fiona loves feeding six month still bored right shes eating food like first time leave clean plate every time even floor found single piece supplier extremely quick delayed issues specially important since live outside hope review useful since found treasure brand,really good dog food,great food for dogs with allergies,0.16666666666666669
4150,wonder got bad batch gold box deal going maybe quite fresh around warehouse long something near good virginia peanuts ordered amazon past royal oak blue got last time much larger broken crunchier better tasting seemed silly return order really awful completly fine actually expectations premium product fairly decent peanut suposed best going order royal oak next time,not good batch,not for the money,0.25
4151,using protein powder month first thing noticed brand mixes better optimum nutrition egg protein still like whey even rice protein texture great opinion awful great mixing garden eating super seed powder adding water mixes much better texture also tried blending two ice make smoothy turned cannot tolerate whey soy proteins particular brand best found,tip for improving consistency,good for you,0.23884377019126307
4152,bought item significantly discounted since received several cups break punctured dispensing big pain clean wondering get money back willing use cups left,not worth the savings,not what expected,0.23884377019126307
4153,using brand coffee months pleased business offer clients cup andthey pleased receive fresh brewed cup bit stronger end brewing cycle sooner,frank,great deal,0.0
4154,liked taste coffee taste right ready enjoyed strong weak real sweet lot caffeine ounces also ingredients say uses sugar sweetner potassium citrate people may looking mass produced beverages opposed commonly used ingredients research might interesting think much caffeine getting otherwise liked,liked it but lot of caffeine,not bad but not great,0.1637461506155964
4155,broth made animal products usually sprayed onto dry kibble improve taste although cannot contain hair teeth hooves feathers except trace amounts might occur good factory practice made unspecified parts unspecified animals animal fat control quality contamination may include animals goats pigs horses rats roadkill animals euthanized shelters restaurant supermarket refuse artificial colorings solely appeal dog owner ingredients nutritional value controversial menadione controversial form vitamin linked liver toxicity allergies abnormal break red blood cells unnecessary dog food,candy for dogs,great food,0.0
4156,love udi gluten free granola plain cranberry flavors great breakfast yogurt snack right bag definitely recommend product clearly says bag everything contain makes easier reading ingredients every package delicious,delicious love them,delicious,0.1353352832366127
4157,great maple syrup maple syrup lovers christmas breakfast terrific dark syrup little bit vanilla flavor full flavor syrup,delicious,great syrup,0.0
4158,chai mix wonderful searching long time something like diabetic try use much artificial sweetener perfect simply tea spices ground finely able add stevia splash soy creamer delicious mix peppery like chai although get cups definitely worth price,wonderful,best chai ever,0.0
4159,great product great taste cannot beat except price cheaper today sam club including tax enough said,way cheaper at sams club or costco,great product,0.0
4160,love product used marketed grill mates name cinnamon chipotle rub great ribs wonderful salmon afraid use enough people give light sprinkle much anything,sweet smoky rub,great product,0.0
4161,soups first tried different flavor year ago cannot remember anything except bland slimy decided try minutes ago desperate something healthy convenient tad sick could make unprocessed meal ingredients home bought hoped bad soup first time awful taste slimy hardly chicken see added little chicken tasteless dry tasted nothing like chicken try another soup make feel bit better sure never soup tasted bland even adding salt seasoning see positive reviews make thing another bad still cannot believe absolutely flavor,bland and disappointing,not for the taste,0.0
4162,product way easy month old pup raisin compartments opened easily nudge serve well puppy food snack bowl pup eats fast making move compartment compartment eat slow great trying improve test puppy fun way feed,at all but fun way to feed him,not for my dog,0.0
4163,pasta tastes great hard tell difference common wheat varieties boxes small however ounces need couple family sized meal find spelt better tasting alternative traditional wheat rice corn pastas many people wheat allergies tolerate spelt use spelt exclusively kitchen,great tasting wheat alternative,great pasta,0.18393972058572117
4164,great gifts variety hershey chocolate bars small bags great party favors holiday stocking stuffers etc,perfect party favors or stocking,great,0.0
4165,like reviewers rarely eat cookies anaphylactic response wheat gluten therefore generally love cookies allergic exception taste mild fleeting texture like sand leaves dry feeling mouth purpose cookies good dieting simply inedible blah,gluten free,gluten free cookies,0.6666666666666666
4166,buy order case cannot even remember first time tasted anchovy stuffed olive tried several brands online brand favorite,best by the case,the best,0.36787944117144233
4167,good little hot makes good purchased,yummy,good stuff,0.0
4168,god awful reason opened one care packages would received ate dare glad smells salty one taste hooked consistency cream wheat except felt like small bits sand beef flavor mildly infused hooked probably order bunch fact sure hope never child going left food eating,great stuff,not the best,0.0
4169,salt highly recommended larry wilson high selenium content surprised also tasty find craving goes well anything already salting whole family switching,tasty and good for you too,best salt ever,0.0
4170,best gummi bears one sweet treats allow hard find really like order bulk cheaper buying little bags store put baggies several months worth treats,these are the best,love these,0.18393972058572117
4171,product sent searching change star rating great stuff value availability deal breakers looking pico planet products solid company use first rate locally sourced fair trade ingredients priced bit barn burner new pricing locally available stores well good lasted original review things worse lovers hot peppers bottled hot sauce salsa laced oleoresin capsicum irritants flavor carefully salsa savory spicy hot flavorful ways real deal enjoying salsa side side two three others often buy one stands rest shipping friends,finally full on heat but with flavor,for those who are looking for this,0.0
4172,like cereal like almost kind cereal product definitely lives name stays crunchy milk great dry snack flavor wise reminded cross honey nut cheerios nice balance roasted nut honey flavors buy ever see sale otherwise stick generic cereals cost much less,like it but,good but not great,0.25
4173,tea aids digestion tea also calming affect relaxing tea drink alone honey always pantry great long stressful day definitely recommend product,this stuff is great,great tea,0.18393972058572117
4174,dogs eat blue dry dog food best feed puppy adult dog healthy contain harmful preservatives shut body organs like dog foods buy grocery stores care babies health research ingredients dog foods one best came across recommend product usually purchase petsmart buying line amazon com,blue buffalo dry dog food for small breeds,great food,0.024893534183931972
4175,used use liquid nitrogen believe painful nearly lost one fingers past thanks poop freeze life complete,no more liquid,best coffee ever,0.0
4176,love chocolate found one best cookie real chocolate chunks every bit dream trust real chocolate lover one black diamond read somebody said cheap product cookies super,yummmmmmmm,chocolate chocolate but not the best,0.0
4177,already communicated see company disappointment item sell truffles definition truffles see candy sent delicious ate expected round chocolates filled various flavors chocolate ganache item see sells truffles box assorted soft centered chocolates various shapes may buy candy see future certainly truffles,see truffles through amazon,the best,0.0
4178,delicious apparently canned espresso drink designed deliver quick caffeine sugar pick jolt think product intended consumed straight room temperature includes shake warning instructions chilling warming contents care iced coffee tried product room temperature straight aluminum warming microwave safe cup tasted ways italian espresso style coffee drink certainly convert canned coffee drinks especially ones calories drink lot coffee prefer brew freshly ground whole coffee beans however illy issimo caff tastes like made high quality coffee award stars rounded stars,sugar overwhelms rich espresso coffee flavor,not for me,0.0
4179,excellent bag chips bought two cases shared folks work everyone raving level heat chip quality good crunchy like kettle cooked chip must agree previous review wash hands eat want habanero eyes found often stock signed notified soon came snagged two cases,death rain,the best chips ever,0.0
4180,awesome little dark chocolate covered chewy pomegranate candies average size like peanut candy wonderful cannot think bad thing say except bag always empties soon great hand company comes pick costco price better treat,bet you cannot eat just one of these,delicious but not great,0.0
4181,cannot give ingredients show processed sure healthy taste great hot like nuclear zaxby scale like hot wings like prepared able leave alone husband buys bag sit eat gone also something drink handy,taste like hot wings,good but not great,0.0
4182,using curry paste several years makes great dish although beat eating indian best paste used home dishes even though hot paste would consider mild,great for chicken curry dishes,best tasting seasoning,0.0
4183,indomie goreng crack ramen world something cheap bloody good easier find seriously stuff mondo good noodles even good dry mix anything want ramen healthy styrofoam worth,the world most addictive ramen,best sauce ever,0.0
4184,busy mom normally runs coffee hour energy great lower calorie alternative get shakes like one many espressos tuck one purse easily quick shot good without possibility coffee stains spills amazed long lasted well used refuel caffeine around took shot kept going without hitch may start buying case great product received free sample hour energy smiley,lives up to its promises,great for the price,0.0
4185,young mom owned couple goats gave family fresh milk recently discovered meyenberg powdered goat milk surprised find tastes like fresh goat milk remember even thick cream layer fresh milk however would awesome product came larger cans ended emptying ounce rather quickly used large blender bottle mix three cups time unfortunately depleted one powdered milk record time,meyenberg powdered goat milk yum,good but not great,0.0
4186,well trying lot brands probably best beef jerky ever tasted,the best beef jerky ever,baby food,0.0
4187,cats real picky trying new foods popped open cans set dish first cat walked took little nibble went full second cat realized missing pushed older cat way set power eating happy cats happy human notes big fishy smell strange looking formed bits good looking healthy cat food,yummy,my cats love it,0.0
4188,moist even spicy blue something achieved first time trying even lowest bake time brother described akin tortilla chip ouch additional sugar butter lowering baking temperature alleviated quite bit probably continue make changes mix lastly mix indeed quite spicy normally handle spicy foods well product overwhelmingly spicy definitely little bit kick expecting experimenting whether changed well update review accordingly rating stars goes mostly ease using mix rating would probably lower taste preferences higher weight happens everything already mix,changes if the taste is not for you,good but not great,0.09196986029286058
4189,better crappy make drink needs milk get also last,it better,ginger lemon drink,0.0
4190,agree one best gummy bear however check local store walmart one buck price cheap,check local walmart,not the best,0.0
4191,love iced tea idea sell product grocery stores anymore great find,love this tea,great product,0.0
4192,one purchased based solely name experience cinnamon roll coffee chocolate glazed donut coffee donut house collection okay barely chocolate doughnut taste somehow chocolate coffee tastes seem quite blended coffee roast seems trifle thin compared others overall fun novelty one would purchase,it ok just,not the same as the best,0.0
4193,stuff wonderful wonder name scares people use feels like cloud lifted brain effect like good night sleep shot cappuccino energy form alertness bouncing walls used struggle meetings especially lunch shot hour energy gets easily noticed negative affects would drink flavor tolerable,saved my job,great for the energy,0.0
4194,best dried apricots date wonderful dried fruit preservatives also minimal well done,great fruit,love it,0.0
4195,besides gluten free also wheat free dairy free ingredients also organic shape size almost like cookie consistency soft like harder granola bars might like oat coconut tastes dominant chocolate taste bit lighter chocolate chunks also large like since means keep hand car purse without worry melting nutritional facts bar calories grams fat grams coming saturated fat grams carbs grams fiber grams sugar makes pretty comparable bars like luna bars larabars overall really like glad gave try definitely purchase,really delicious and not too sweet,delicious,0.006737946999085467
4196,wish could say loved really however taste plastic idea coconut water decent taste plastic container overwhelming honestly tastes like bottle average water left vehicle degree heat four days,no more plastic bottles,not the best,0.0
4197,wanted tea could time day caffeine bother really like tea little white tea like hot made iced tea mild smooth taste glad found item,nice decaf tea,my favorite tea,0.3333333333333333
4198,first open quaker soft baked banana nut bar felt like bakery smelled fresh like homemade banana bread first bite felt like eating something completely unhealthy quaker soft baked banana nut bar sweet sweet chewy nuts add nice amount crunch flavor authentic banana nut bread best served heated toaster oven,heat in the oven,delicious,0.0
4199,great treat dogs especially older dogs cannot tolerate hard bones dogs sensitive stomachs year old lab really enjoys better ears trouble digesting stain carpet,better than pig ears,my dog loves these,0.0
4200,lindsay olives green ripe medium pitted ounce already familiar ripe green olives grabers grabers simply rolls ripe green olives problem graber olives cannot eat one open finish within hour recommendation major grocery shopping expeditions sit computer reciept check buy non perishables amazon find items put item amazon wish list add note wish list price paid check wish list frequently see item need bargain price buy least buy something wishlist probably buy regularly make note price paid,marvelous,for those who do not like ginger,0.0
4201,really surprised good product tasted expecting something bland like hamburger helper cheese thick creamy overall dish super salty like expected would definitely try varieties product,delicious,good but not great,0.0
4202,grains large healthy kefir water greatly improved want note guidelines box much natural probiotic drink limited amount per day also note kefir water placed refrigerator keep weeks use small jar time use organic sugars palm sugar coconut sugar etc experiment different sugars give different flavors one idea add dried fruit flavor sites online help process handle kefir grains care living organisms replicate grow take good care keep kefir water cool place grows preferably dark towel good flavor grows,takes few batches but keep at it,the best,0.0
4203,coffee worst tasting drank years tasted stale plan bad like around born would suggest wake roast anyone alas bad company use make great coffee,maxwell house wake up roast,not bad,0.0
4204,conditioner pleasant fact think clean used conditioner partner clear scalp hair beauty ultra shea cleanse nourish shampoo fluid ounce wonderful results conditioner shampoo cordial blend ingredients shea butter sunflower coconut almond list ingredients promote great clean feeling nice refreshing smell product washed one hair fragrances coconut shea butter seem stand good way overall wonderful product left hair feeling refreshed clean strongly recommend product,shea butter and coconut make nice pair,great product,0.0
4205,feed review based affectionate owners love certain age instructed vet consider senior foods lower carb foods fatties tried types food evinced change made litter super stink small kibble cats barfed chew swallow felidae done trick problems speak consistent litter bearable nose cats love kibble sized appropriate chewing kicker feeding cats felidae demeanor improved coats super soft lush new improvements directly attribute food loyal felidae consumers additionally absence corn product feed seems lessen remove reactions friends cat allergies,better than average more expensive than average,cat food,0.0
4206,another little items find nearby fresh easy store british company lot imported items trip picked bag loacker quadratini lemon wafer cookies boy good disappear real fast ready apply controls light tasty overly sweet filing real light fresh lemon taste real nice right give bite couple light chews gone hand involuntarily reaching another one mmmmm ever going keep around house well guess lot others feel way notice reviews gave five stars gary peterson,real nice light fresh lemon taste mmmmm,the best,0.0
4207,cannot even describe flavor creamer definitely chocolate mocha terrible like others said thought maybe expired may one box bad tried tasting creamer alone bad hopefully flavors better kind expensive way find buying whole box liking thought needed read review creamer buying,very disappointing,not the same,0.0
4208,tried quite different sprout seeds one hands best smell sprouting almost good enough satisfy hunger wait grow little bigger treat raw sauteed little olive oil almost perfection seeds little expensive others well worth germination rate high,yummy onion garlic,great product,0.0
4209,discovered blue diamond almond snacks vacation couple months ago loved favorites lime chili well salt vinegar tasty well healthy got home purchased amazon bought ounce snack bags perfect lunches travel snacks also help portion control purchasing bulk amazon able get less per bag purchased convenience store vacation paid per bag great savings buy,great travel snack,great snack for the price,0.4
4210,bought flavor coffee reading postive reviews maybe flavor distinct unpleasant taste could really taste butter toffee flavor either,after taste,not too strong,0.0
4211,really enjoy price taste coffee would recommend coffee anyone enjoys coffee sealed bags help keep fresh ready use long time,san fran,great coffee,0.0
4212,yet put bread thin green apple slices top bacon awesome experience crunchy flavor pretty much smooth little chunks cookies spread expected expect oil jar separated spread top jar stirred back similar experiences nutella spreads past usually trick unfortunately one kept separating made texture kind nasty flavor still good experience stars smooth ordering separately star come glass jars careful especially kids stars crunchy spread made biscoff cookies crunchy overall stars bundle let try options know one like best,tasty but the crunchy is bit oily,tasty but not the best,0.40219202762138356
4213,love order bulk time soy ginger flavor awesome noodles great nothing like ramen pretty healthy comparison tastes million times better sometimes add veggies meat love way comes great work easy make,delicious and low fat,delicious,0.049787068367863944
4214,husband enjoying coffee time first putting cuisinart grind brew still guests making cold brewed coffee concentrate coffee happy usually without cream cream sugar accustomed gotten subscription like convenience well,versatile great coffee,not the best,0.0
4215,pleased product lightning delivery shopped thru amazon years never negative experience,very pleased,great gift,0.0
4216,guess item would fine cooking however found bit bitter eating snack,too bitter for snacking,not good,0.0
4217,accidentally ordered wanted butter chicken curry paste thought would good either way added coconut milk tomatoes vegetables fell short anything indian ever tasted guess passing needs doctoring taste acid reflux would suggest alas use next packs somehow,saddened,not the same as the original,0.0
4218,bought three bottles product felt better time felt much worse impression product would cure hemorrhoids frankly sick tired overpriced products claim cure kind magic bullet wish could give product zero stars unfortunately ratings system low closing save hard earned money waste product simply work,this is,do not buy,0.0
4219,loves month old loves mixtures great job ellas promised would never feed something would eat taste good would eat inclined eat pureed meal easy pack throw diaper back suit case travel worry leaking price right shipping quick store really well pantry ready made box happy baby happy mommy,took taste or two,great product,0.0
4220,going broke drinking discovered flavor last year sad stopped brewing happy walk bed bath beyond see box sitting hint coconut nice smooth medium blend make perfect combination like coffee big deal picky favorite straight kona,my favorite cannot live without it,my favorite,0.1353352832366127
4221,apparently regular size thinner standard sized pencils chihuahuas finish matter minutes normally takes days consume thicker bully stick,too thin,not for my dog,0.0
4222,tastes like seasonings bbq potato chips like one might batch seem flow shaker smoothly flavors though like seasonings seasoning stick popcorn wind bottom bag bowl think way get seasoning stick unless drench every single kernel popcorn butter spray stuff cheap enough mind keeps high fat high calorie snacks,bbq popcorn,great taste,0.0
4223,cats really love treats pick bag within hearing distance share,crunchy good,my cats love these,0.0
